lz: 76.378295881632112696 Vol: 382336.33514771179762 PE: -2322241.08146381  Pxx: -0.000411484818221248 Pyy: 0.000771094995421276 Pzz: 0.821022249098004 
lz: 76.513001870841407026 Vol: 382413.6274204311776 PE: -2322247.82844737  Pxx: -0.000481998421349711 Pyy: -0.00267047082550561 Pzz: 0.83242044619347 
lz: 76.64770786005060188 Vol: 384385.03379638626939 PE: -2322252.4221916  Pxx: 9.32659297354665e-05 Pyy: 0.000239194119185205 Pzz: 0.857946508498504 
lz: 76.782413849259810945 Vol: 381945.61788977670949 PE: -2322254.46752939  Pxx: 0.00168249150460924 Pyy: 0.00148119592649644 Pzz: 0.89107979149703 
lz: 76.917119838469105275 Vol: 380438.33084501588019 PE: -2322256.57859853  Pxx: -0.000629650850506108 Pyy: -0.000341718066359781 Pzz: 0.908442801420195 
lz: 77.051825827678300129 Vol: 381737.13814088591607 PE: -2322269.5334165  Pxx: 0.00138966741552568 Pyy: 0.0015878260171668 Pzz: 0.917193419713079 
lz: 77.186531816887509194 Vol: 381592.4216786577017 PE: -2322274.24163162  Pxx: -5.12064978680768e-05 Pyy: 0.000659174090272421 Pzz: 0.944449680406422 
lz: 77.321237806096704048 Vol: 380873.84449333453085 PE: -2322276.32303813  Pxx: -0.000234877893289964 Pyy: 0.000514361857599623 Pzz: 0.950534466093455 
lz: 77.455943795306012589 Vol: 379437.86474088096293 PE: -2322282.85679979  Pxx: -0.000315912803372034 Pyy: 0.0014818424043335 Pzz: 0.976805702431714 
lz: 77.590649784515207443 Vol: 378947.59256399871083 PE: -2322282.0418079  Pxx: -0.00269534765926984 Pyy: 0.000679044689066225 Pzz: 0.99362280283712 
lz: 77.725355773724402297 Vol: 379902.45502631121781 PE: -2322283.35194012  Pxx: -0.00222395375226152 Pyy: -0.000518053507469487 Pzz: 1.01365524894621 
lz: 77.860061762933710838 Vol: 378080.14103587379213 PE: -2322291.50997742  Pxx: -0.000715561879646123 Pyy: -0.0020258176996946 Pzz: 1.00930337616839 
lz: 77.994767752142905692 Vol: 378176.52262738056015 PE: -2322294.05642443  Pxx: 0.00119689785024366 Pyy: 0.00213693399334264 Pzz: 1.03739961560292 
lz: 78.129473741352100546 Vol: 377215.79853492503753 PE: -2322292.96317236  Pxx: -0.0015342500656544 Pyy: 5.01526882807865e-06 Pzz: 1.06428816898866 
