lz: 54.48962198107754773 Vol: 129595.48663323113578 PE: -2325280.89902128  Pxx: -0.00366625515252331 Pyy: 0.00675235655443165 Pzz: 6.48081746452542 
lz: 54.592238971625647537 Vol: 129762.2076583802118 PE: -2325283.01750556  Pxx: -0.000573484050821272 Pyy: 0.0032748501983339 Pzz: 6.64939737756783 
lz: 54.694855962173846819 Vol: 129982.79912918576156 PE: -2325282.36596428  Pxx: -0.00325500325911646 Pyy: 0.000662288177686637 Pzz: 6.76970670290985 
lz: 54.797472952722046102 Vol: 130161.76080058513617 PE: -2325275.79091377  Pxx: -0.000707878278055116 Pyy: 0.00314340938571473 Pzz: 7.00200846566608 
lz: 54.900089943270245385 Vol: 130350.44309751222318 PE: -2325272.68302436  Pxx: 0.00291566196919037 Pyy: 0.00313794360895363 Pzz: 7.27702897612699 
lz: 55.002706933818345192 Vol: 130442.56673884938937 PE: -2325272.48656593  Pxx: -0.0027138409818504 Pyy: 0.000898442257920292 Pzz: 7.36651756329427 
lz: 55.10532392436655158 Vol: 130486.71178840333596 PE: -2325270.08408544  Pxx: -0.000186261786183309 Pyy: 0.00178850169412536 Pzz: 7.60542874735374 
lz: 55.207940914914750863 Vol: 130651.55939069448505 PE: -2325264.78972454  Pxx: 0.000724063677248484 Pyy: 0.00318014802638775 Pzz: 7.85278399288349 
lz: 55.31055790546285067 Vol: 130937.47003076379769 PE: -2325256.54238478  Pxx: 0.000354007179849758 Pyy: -0.00189154976882775 Pzz: 8.08087536434556 
lz: 55.413174896011049952 Vol: 131061.10308366685058 PE: -2325251.40542909  Pxx: -0.0023293488629659 Pyy: 0.00782533435552164 Pzz: 8.20973015517524 
lz: 55.515791886559249235 Vol: 131160.83183577851742 PE: -2325249.58801206  Pxx: -0.00325183156928164 Pyy: -0.0017883403019151 Pzz: 8.31701897009473 
lz: 55.618408877107349042 Vol: 131194.94117335724877 PE: -2325244.06030356  Pxx: 0.00346590316400739 Pyy: -0.001723968377412 Pzz: 8.50734909321883 
lz: 55.721025867655548325 Vol: 131467.30853072094033 PE: -2325235.2672343  Pxx: -0.000180106463143127 Pyy: -0.00440578359756819 Pzz: 8.73631971278699 
lz: 55.823642858203747608 Vol: 131719.18271924022702 PE: -2325233.5666205  Pxx: 0.00231913023794571 Pyy: 0.000288844738131254 Pzz: 8.89184372765517 
lz: 55.926259848751847414 Vol: 131875.29994743701536 PE: -2325229.32026786  Pxx: 0.00487264781656032 Pyy: 0.000675494852323091 Pzz: 8.96337233194149 
lz: 56.028876839300046697 Vol: 131891.33170779442298 PE: -2325220.05421261  Pxx: 0.000337022420007982 Pyy: 0.000883594868022719 Pzz: 9.15447147666281 
lz: 56.13149382984824598 Vol: 132019.73804399571964 PE: -2325213.36705834  Pxx: 0.0012317184704776 Pyy: 0.00527862850117223 Pzz: 9.39597407782159 
lz: 56.234110820396345787 Vol: 132166.32032054214505 PE: -2325206.54167463  Pxx: 0.000735717674670179 Pyy: 0.00579720377330841 Pzz: 9.51693762327998 
lz: 56.33672781094454507 Vol: 132427.44732639039285 PE: -2325207.59140586  Pxx: -0.00297780846469225 Pyy: 0.00175848470133084 Pzz: 9.57655052136152 
lz: 56.439344801492751458 Vol: 132702.44597805690137 PE: -2325197.02755333  Pxx: 0.00033519125400021 Pyy: -0.00226251130532594 Pzz: 9.71309665909952 
lz: 56.541961792040950741 Vol: 132723.67721204171539 PE: -2325195.15512788  Pxx: -0.00144708877495274 Pyy: 0.000902264435675296 Pzz: 9.84743046826247 
lz: 56.644578782589050547 Vol: 133144.28490335863899 PE: -2325190.24227696  Pxx: 0.00342544853826293 Pyy: 0.00075044144301833 Pzz: 9.96440299874816 
lz: 56.74719577313724983 Vol: 133262.7943089393375 PE: -2325182.35693917  Pxx: -0.000243480359877239 Pyy: -0.00153264069487652 Pzz: 10.0901370172779 
lz: 56.849812763685449113 Vol: 133593.92451306860312 PE: -2325186.48841239  Pxx: 0.000866558742060451 Pyy: -0.000497197875949522 Pzz: 10.0629769340128 
lz: 56.95242975423354892 Vol: 133573.89213397118147 PE: -2325184.38817595  Pxx: 0.00253366095215364 Pyy: -0.00334031269831457 Pzz: 10.1041245421092 
lz: 57.055046744781748203 Vol: 133875.63515576298232 PE: -2325176.74526726  Pxx: -0.00238209776805358 Pyy: -0.00243709923942844 Pzz: 10.1037311758088 
lz: 57.157663735329947485 Vol: 134095.59199527432793 PE: -2325170.73977529  Pxx: 0.00553104671194968 Pyy: -0.00054303907116067 Pzz: 10.2354793097324 
lz: 57.260280725878047292 Vol: 134207.45499016967369 PE: -2325178.91525688  Pxx: -0.000780326818639836 Pyy: 0.000162694838513244 Pzz: 10.1045762811298 
lz: 57.362897716426246575 Vol: 134474.26576673859381 PE: -2325178.77023195  Pxx: -0.00114330859604853 Pyy: 0.00436313833552242 Pzz: 10.1863821915837 
lz: 57.465514706974445858 Vol: 134519.820481991017 PE: -2325171.16926651  Pxx: -0.0020764439391002 Pyy: 0.00308518141621772 Pzz: 10.1824672162787 
lz: 57.568131697522545664 Vol: 134670.02396365418099 PE: -2325169.59278647  Pxx: 0.000220220345432717 Pyy: -0.0050784555744792 Pzz: 10.3721334617528 
lz: 57.670748688070744947 Vol: 134604.7375826658099 PE: -2325165.74785794  Pxx: -0.0015288239983883 Pyy: 0.00124393537699357 Pzz: 10.5370458597375 
lz: 57.773365678618951335 Vol: 135021.35220186051447 PE: -2325163.31166548  Pxx: 0.00145850175046645 Pyy: 0.00192883137504294 Pzz: 10.556501234606 
lz: 57.875982669167051142 Vol: 135155.06301880523097 PE: -2325165.19698123  Pxx: 0.00157157628075444 Pyy: 0.00125670023700155 Pzz: 10.4665788823373 
lz: 57.978599659715250425 Vol: 135471.11670186117408 PE: -2325178.31464615  Pxx: 0.000443010317100975 Pyy: -0.000441760154807465 Pzz: 10.3701739914532 
lz: 58.081216650263449708 Vol: 135726.40027796587674 PE: -2325189.97708569  Pxx: 0.00113058262157688 Pyy: 0.00243524436534322 Pzz: 10.0386718881689 
lz: 58.183833640811648991 Vol: 135769.28620214635157 PE: -2325193.20519538  Pxx: -0.000565362402750753 Pyy: -0.00283147500943233 Pzz: 9.99846271841584 
lz: 58.286450631359748797 Vol: 135912.13780024379957 PE: -2325201.71472115  Pxx: 0.00193118131907755 Pyy: -0.00178328126874345 Pzz: 10.0376366392392 
lz: 58.38906762190794808 Vol: 136048.97755229784525 PE: -2325193.94542756  Pxx: 0.00143113351501346 Pyy: -0.00129478217361373 Pzz: 10.1565421141724 
lz: 58.491684612456147363 Vol: 136350.14249682598165 PE: -2325192.38130465  Pxx: -0.00548909775789121 Pyy: 0.000340071039954913 Pzz: 10.1997031918913 
lz: 58.59430160300424717 Vol: 136410.69588773191208 PE: -2325195.04554331  Pxx: -0.00130583403612246 Pyy: -6.76235299371198e-05 Pzz: 10.0957061807246 
lz: 58.696918593552446453 Vol: 136709.9093856032996 PE: -2325200.22082245  Pxx: -0.000562308686946046 Pyy: 0.000252844710658841 Pzz: 9.97474213448625 
lz: 58.799535584100645735 Vol: 136810.06754202998127 PE: -2325202.09257453  Pxx: 0.000268288979047314 Pyy: 0.000788347134762404 Pzz: 10.056435305906 
lz: 58.902152574648745542 Vol: 136808.16534091855283 PE: -2325199.0112537  Pxx: 0.00649593497020671 Pyy: -0.00107883196651223 Pzz: 10.1191230697122 
lz: 59.004769565196944825 Vol: 137002.82188687770395 PE: -2325197.99493385  Pxx: -0.00287211422419536 Pyy: 0.000260088018403872 Pzz: 10.1149439433841 
lz: 59.107386555745151213 Vol: 137242.20214474629029 PE: -2325200.87570193  Pxx: -0.00135777589880285 Pyy: -0.00207034419250171 Pzz: 10.1624246057088 
lz: 59.21000354629325102 Vol: 137532.93500648037298 PE: -2325203.30356399  Pxx: 0.00533319613260137 Pyy: -0.000379560565932708 Pzz: 10.1652393962414 
lz: 59.312620536841450303 Vol: 137723.26561903586844 PE: -2325219.67800894  Pxx: 0.000890860525606872 Pyy: -0.00507637356945645 Pzz: 9.93539662443574 
lz: 59.415237527389649586 Vol: 137935.17987890844233 PE: -2325241.7393473  Pxx: -0.00214359311389708 Pyy: 0.00118068372054703 Pzz: 9.67308817170069 
lz: 59.517854517937749392 Vol: 137899.5162399324181 PE: -2325242.5655577  Pxx: 0.00310647174841339 Pyy: -0.00362291035767763 Pzz: 9.65811158438411 
lz: 59.620471508485948675 Vol: 138192.50088594332919 PE: -2325252.66025678  Pxx: 0.00210580141807336 Pyy: -0.0039743912070521 Pzz: 9.35452333424097 
lz: 59.723088499034147958 Vol: 138421.49324784259079 PE: -2325259.53054405  Pxx: 0.00105446967574521 Pyy: 0.00392612497492909 Pzz: 9.38062794280095 
lz: 59.825705489582247765 Vol: 138491.5009918656724 PE: -2325262.94282602  Pxx: -0.00557468001271849 Pyy: -0.000325611516445126 Pzz: 9.37667972061698 
lz: 59.928322480130447047 Vol: 138555.71500119008124 PE: -2325274.79325286  Pxx: -0.000509852302490593 Pyy: -0.000442124419683401 Pzz: 9.2957569890004 
lz: 60.03093947067864633 Vol: 138848.76340040267678 PE: -2325276.47827629  Pxx: -0.00112550042022099 Pyy: -0.00065607091516683 Pzz: 9.11962898082731 
lz: 60.133556461226845613 Vol: 139054.02498561897664 PE: -2325290.54091759  Pxx: 0.00258445779149357 Pyy: 7.4503869004721e-06 Pzz: 9.02605089934852 
lz: 60.23617345177494542 Vol: 138997.1970373133081 PE: -2325287.38573915  Pxx: 0.000233866818958097 Pyy: -0.00445244479323105 Pzz: 9.14234074725931 
lz: 60.338790442323144703 Vol: 139372.77836735133315 PE: -2325288.57302975  Pxx: 0.0035563299761567 Pyy: 2.73257368420335e-05 Pzz: 9.26624305747362 
lz: 60.441407432871351091 Vol: 139370.6854443847842 PE: -2325287.64238886  Pxx: 0.00178384709329773 Pyy: -0.00249092541973297 Pzz: 9.381421843318 
lz: 60.544024423419450898 Vol: 139546.96651855061646 PE: -2325286.48622427  Pxx: 0.000557172456940919 Pyy: 0.0010035149417712 Pzz: 9.49418665856357 
lz: 60.64664141396765018 Vol: 139656.72810555240721 PE: -2325279.67329357  Pxx: 0.00461305961958992 Pyy: -0.00146041607967308 Pzz: 9.39750222704621 
lz: 60.749258404515849463 Vol: 139793.79699395847274 PE: -2325277.32961624  Pxx: 0.00425738377778719 Pyy: -0.00346117482247813 Pzz: 9.53747053582479 
lz: 60.85187539506394927 Vol: 139848.35146976006217 PE: -2325269.22340224  Pxx: -0.00307459101027927 Pyy: -0.000806211898850442 Pzz: 9.68923318760637 
lz: 60.954492385612148553 Vol: 139908.70214909990318 PE: -2325260.54418154  Pxx: 0.0017154136208169 Pyy: 0.00379576460200247 Pzz: 9.78227450557564 
lz: 61.057109376160347836 Vol: 140291.12012172478717 PE: -2325259.53411591  Pxx: -0.000195986724648955 Pyy: -0.000407442386108423 Pzz: 9.67246998278038 
lz: 61.159726366708447642 Vol: 140396.21059543421143 PE: -2325257.09789982  Pxx: 0.0033925761425815 Pyy: 0.00384963854527847 Pzz: 9.76397694119905 
lz: 61.262343357256646925 Vol: 140594.89487297661253 PE: -2325265.03704013  Pxx: 0.000850698360405238 Pyy: 4.90766880371299e-05 Pzz: 9.74812303466736 
lz: 61.364960347804846208 Vol: 140694.5619550551346 PE: -2325265.49431121  Pxx: 0.000424193522074575 Pyy: -0.00207092656604138 Pzz: 9.81202615041218 
lz: 61.467577338352946015 Vol: 140886.53706528263865 PE: -2325266.1527792  Pxx: -0.000761698399388393 Pyy: -0.0035613458818481 Pzz: 9.82337049421747 
lz: 61.570194328901145298 Vol: 141113.25963131908793 PE: -2325278.0871776  Pxx: 0.00138993602594603 Pyy: 0.000944607543735723 Pzz: 9.74565447548096 
lz: 61.672811319449351686 Vol: 141361.74502542708069 PE: -2325289.41108603  Pxx: 0.00134353706964304 Pyy: 0.0034559908043393 Pzz: 9.61718168199292 
lz: 61.775428309997451493 Vol: 141488.45254215606838 PE: -2325289.09247521  Pxx: -0.000794376457459926 Pyy: -0.000657050827804104 Pzz: 9.70566147106146 
lz: 61.878045300545650775 Vol: 141621.52623411075911 PE: -2325296.76509091  Pxx: 0.000201904259882042 Pyy: -0.000844811644380624 Pzz: 9.56746152072624 
lz: 61.980662291093850058 Vol: 141746.0936680479499 PE: -2325289.94388415  Pxx: 0.00159377974944798 Pyy: -0.00386020485031168 Pzz: 9.70113271157404 
lz: 62.083279281642049341 Vol: 142071.94565059768502 PE: -2325320.84558194  Pxx: -0.00248032312803599 Pyy: -0.000884270274189124 Pzz: 9.46139238940225 
lz: 62.185896272190149148 Vol: 141867.62924228288466 PE: -2325329.77821932  Pxx: 0.00189223333024895 Pyy: -0.000353655710297853 Pzz: 9.42883681597801 
lz: 62.288513262738348431 Vol: 142055.07045226704213 PE: -2325330.52718921  Pxx: 0.000497123489369306 Pyy: -0.0071005093683517 Pzz: 9.51545235950495 
lz: 62.391130253286547713 Vol: 142481.77972076021251 PE: -2325331.89449221  Pxx: -0.00082141430806246 Pyy: 0.00260236329751817 Pzz: 9.62746438281756 
lz: 62.49374724383464752 Vol: 142233.56412195373559 PE: -2325330.68395858  Pxx: 0.000472775492967959 Pyy: 0.000649956075934743 Pzz: 9.6913461778001 
lz: 62.596364234382846803 Vol: 142516.07522691009217 PE: -2325343.88838863  Pxx: -0.00334528456649748 Pyy: 0.00221437140231249 Pzz: 9.59956176472476 
lz: 62.698981224931046086 Vol: 142646.43745683334419 PE: -2325347.26028248  Pxx: 1.94006016562124e-05 Pyy: 0.00211219269206757 Pzz: 9.56870399835929 
lz: 62.801598215479145892 Vol: 142653.12284962614649 PE: -2325348.13322025  Pxx: 0.00146112070029405 Pyy: -0.00035148675787454 Pzz: 9.67492848578141 
lz: 62.904215206027345175 Vol: 142873.1399269917747 PE: -2325341.27624393  Pxx: -0.0012978295998026 Pyy: 0.00174265953910257 Pzz: 9.65930660665282 
lz: 63.006832196575551563 Vol: 142874.87197035926511 PE: -2325336.28636656  Pxx: 0.00197226461241197 Pyy: 0.0037246881063433 Pzz: 9.75240094510311 
lz: 63.10944918712365137 Vol: 143090.43162229718291 PE: -2325350.61981388  Pxx: -0.00234380508448904 Pyy: -0.000772975330045101 Pzz: 9.72796883796676 
lz: 63.212066177671850653 Vol: 143186.49813229986466 PE: -2325362.0407122  Pxx: -0.000799402964859776 Pyy: -0.00040710134706096 Pzz: 9.62561048660504 
lz: 63.314683168220049936 Vol: 143368.82612198105198 PE: -2325355.28381499  Pxx: 0.00120313441191264 Pyy: -0.00365007141335149 Pzz: 9.71605468215748 
lz: 63.417300158768249219 Vol: 143451.43447308102623 PE: -2325353.01619017  Pxx: 0.00100609309426481 Pyy: 0.00104802895648218 Pzz: 9.76933237964372 
lz: 63.519917149316349025 Vol: 143620.0426881450112 PE: -2325375.16191565  Pxx: -0.00278742316524922 Pyy: 0.00080051422182852 Pzz: 9.69490139125759 
lz: 63.622534139864548308 Vol: 143695.78001904665143 PE: -2325378.96050265  Pxx: 0.00100323893079331 Pyy: 0.00469655437300436 Pzz: 9.63904489917711 
lz: 63.725151130412648115 Vol: 143863.73081303643994 PE: -2325397.84846381  Pxx: -0.000561471974897608 Pyy: -0.000663046683591366 Pzz: 9.35447120386686 
lz: 63.827768120960847398 Vol: 143962.95951919816434 PE: -2325401.70039226  Pxx: -0.00196058308344497 Pyy: 0.00355656554156128 Pzz: 9.34507444382597 
lz: 63.930385111509046681 Vol: 144322.37470059120096 PE: -2325394.74960205  Pxx: -0.000722351628789862 Pyy: 0.000570317752345687 Pzz: 9.41881368646976 
lz: 64.033002102057253069 Vol: 144155.63757505422109 PE: -2325389.09445691  Pxx: -0.000505376075013958 Pyy: 0.000408004231458875 Pzz: 9.52390881714767 
lz: 64.135619092605352876 Vol: 144341.78410079723108 PE: -2325384.77309031  Pxx: -0.00136346876994204 Pyy: -0.00282789369276565 Pzz: 9.5220881484031 
lz: 64.238236083153552158 Vol: 144626.28214487122023 PE: -2325405.26020867  Pxx: -0.000204919923267252 Pyy: -0.00207545752615141 Pzz: 9.3805357098492 
lz: 64.340853073701751441 Vol: 144724.93935462416266 PE: -2325400.8444029  Pxx: -0.000551534003761726 Pyy: 0.00608905974281668 Pzz: 9.48374251101503 
lz: 64.443470064249851248 Vol: 144688.094771092874 PE: -2325401.40353877  Pxx: -0.00116512436483926 Pyy: -0.0019722961992872 Pzz: 9.52886026423126 
lz: 64.546087054798050531 Vol: 144768.51336210087175 PE: -2325401.61532894  Pxx: 0.000322900482789145 Pyy: -0.000882385036134347 Pzz: 9.53341098946374 
lz: 64.648704045346249814 Vol: 145047.59638678983902 PE: -2325401.84809508  Pxx: 0.000361310037423259 Pyy: 0.00111521901837205 Pzz: 9.52384256765745 
lz: 64.75132103589434962 Vol: 145056.91329520681757 PE: -2325404.58421179  Pxx: 0.00309047335028454 Pyy: -0.00259070375914351 Pzz: 9.37158701227351 
lz: 64.853938026442548903 Vol: 145380.07021905359579 PE: -2325414.65642577  Pxx: -0.000694236170748684 Pyy: -0.00342636944155849 Pzz: 9.3263737025697 
lz: 64.956555016990748186 Vol: 145776.71346788108349 PE: -2325424.60911786  Pxx: -5.21298727429757e-05 Pyy: -0.0027650508390899 Pzz: 9.2781244247819 
lz: 65.059172007538847993 Vol: 145739.44428249070188 PE: -2325428.76209775  Pxx: 0.001507736674218 Pyy: -0.000228435377766958 Pzz: 9.15622381476043 
lz: 65.161788998087047275 Vol: 145935.5620500947407 PE: -2325423.0142467  Pxx: -0.00038590830466063 Pyy: -0.00072519715881844 Pzz: 9.27414415723136 
lz: 65.264405988635260769 Vol: 146080.64919947387534 PE: -2325434.11504318  Pxx: -0.00142806066352731 Pyy: -0.000575640127682812 Pzz: 9.17615975295032 
lz: 65.367022979183360576 Vol: 146229.4894899885112 PE: -2325445.80013291  Pxx: 0.000378528093997259 Pyy: 0.00129934797151847 Pzz: 9.0933580099503 
lz: 65.469639969731559859 Vol: 146582.03200172825018 PE: -2325452.14085005  Pxx: 0.00485242766354166 Pyy: 0.00283203032012456 Pzz: 9.14844998193707 
lz: 65.572256960279759141 Vol: 146407.0374408904172 PE: -2325455.15216503  Pxx: 0.00143772160088099 Pyy: 0.00114889252166715 Pzz: 9.17516168834887 
lz: 65.674873950827858948 Vol: 146365.61688402446453 PE: -2325465.14364855  Pxx: 0.00344203154045246 Pyy: 0.00135459109268705 Pzz: 9.18838517234388 
lz: 65.777490941376058231 Vol: 146489.26712530906661 PE: -2325465.41151176  Pxx: -0.000964822142372428 Pyy: -0.00222877960836201 Pzz: 9.26537510035272 
lz: 65.880107931924257514 Vol: 146652.77029321261216 PE: -2325463.32281399  Pxx: -0.00159334796676042 Pyy: 0.00137292873362051 Pzz: 9.34843368211494 
lz: 65.982724922472456797 Vol: 146738.27280054395669 PE: -2325453.91426576  Pxx: 0.00102502918435831 Pyy: -0.00887504922116756 Pzz: 9.46179611425336 
lz: 66.085341913020556603 Vol: 147014.44396011999925 PE: -2325446.08932132  Pxx: 0.00228148111353809 Pyy: -0.000587175780970301 Pzz: 9.59058077462986 
lz: 66.187958903568755886 Vol: 146845.32075896291644 PE: -2325440.75922901  Pxx: -0.00264864615401333 Pyy: 0.000810365824544324 Pzz: 9.71682735473358 
lz: 66.290575894116955169 Vol: 147123.65555557541666 PE: -2325442.01060329  Pxx: -0.000625495255069486 Pyy: -0.000291836422269519 Pzz: 9.61794345393357 
lz: 66.393192884665054976 Vol: 147347.65126033427077 PE: -2325461.32319421  Pxx: -0.00326666189692267 Pyy: 0.000727692460058848 Pzz: 9.37379584845726 
lz: 66.495809875213254259 Vol: 147505.88657244018395 PE: -2325465.63627454  Pxx: 0.00353213251408257 Pyy: 0.00207053252646309 Pzz: 9.38302953225308 
lz: 66.598426865761453541 Vol: 147625.50828338874271 PE: -2325463.8348259  Pxx: 0.00262668808636832 Pyy: -0.00273062677942325 Pzz: 9.3510459117538 
lz: 66.701043856309553348 Vol: 147743.43864838007721 PE: -2325465.53717679  Pxx: 0.000829282027288106 Pyy: 0.000407542261927424 Pzz: 9.36868466688508 
lz: 66.803660846857752631 Vol: 147841.12501802295446 PE: -2325457.79854029  Pxx: -0.000546504421067498 Pyy: -0.000287483479869097 Pzz: 9.42208738903856 
lz: 66.906277837405951914 Vol: 147918.67250319404411 PE: -2325458.91504297  Pxx: 0.00199736976535782 Pyy: 0.000955138147588312 Pzz: 9.38408869911154 
lz: 67.008894827954051721 Vol: 148269.53855026938254 PE: -2325457.29949467  Pxx: 0.000587199222554962 Pyy: -0.00115406057152184 Pzz: 9.39931616729141 
lz: 67.111511818502251003 Vol: 148244.73326356406324 PE: -2325460.53829441  Pxx: 0.00519744698850596 Pyy: 0.00149161244371056 Pzz: 9.32570075656936 
lz: 67.214128809050450286 Vol: 148358.80220270372229 PE: -2325453.30524595  Pxx: 0.00132490953024532 Pyy: 0.00576114465436323 Pzz: 9.36905649886739 
lz: 67.316745799598649569 Vol: 148405.72152798893512 PE: -2325459.35306043  Pxx: 0.0038164095456129 Pyy: -0.000918638793211453 Pzz: 9.29001887078787 
lz: 67.419362790146749376 Vol: 148626.2685189221811 PE: -2325456.26781767  Pxx: -0.000513034573382586 Pyy: -0.00368632498329991 Pzz: 9.16395388597164 
lz: 67.521979780694948658 Vol: 148972.81288940674858 PE: -2325455.1966146  Pxx: -0.00111846713409642 Pyy: 0.000863472920106855 Pzz: 9.2053378206041 
lz: 67.624596771243162152 Vol: 149088.74916153561207 PE: -2325452.81041511  Pxx: 0.00126481498429331 Pyy: 0.00262607947356417 Pzz: 9.19936793805652 
lz: 67.727213761791261959 Vol: 149159.9987313663587 PE: -2325461.08320511  Pxx: 0.00115009298697101 Pyy: -0.000151362832064834 Pzz: 9.08326789695311 
lz: 67.829830752339461242 Vol: 149415.87097308650846 PE: -2325473.9269685  Pxx: 0.00126990429323212 Pyy: 0.00255836044827975 Pzz: 9.05144075332558 
lz: 67.932447742887660525 Vol: 149587.68441908629029 PE: -2325473.97284243  Pxx: -0.00175201687272983 Pyy: -0.00117395819876159 Pzz: 9.03807320282351 
lz: 68.035064733435760331 Vol: 149491.610951159877 PE: -2325472.43317822  Pxx: 0.00012461717007837 Pyy: 0.00130176371833289 Pzz: 9.15917934423776 
lz: 68.137681723983959614 Vol: 149835.2884568606969 PE: -2325471.43243888  Pxx: 0.00424442830004559 Pyy: -0.00469976437477018 Pzz: 9.18619976665455 
lz: 68.240298714532158897 Vol: 149790.09594901083619 PE: -2325472.81159035  Pxx: -0.00391114027308069 Pyy: 0.00131607581198804 Pzz: 9.05425192864011 
