lz: 73.636712578531501094 Vol: 29937.750292122895189 PE: -559040.627612203  Pxx: 0.785502364997394 Pyy: 0.00397694981183992 Pzz: 5.52403090443774 
lz: 73.778594491014189316 Vol: 29964.045518518352765 PE: -559038.987922117  Pxx: 0.819725490289959 Pyy: 0.00122129236304083 Pzz: 5.69348593751134 
lz: 73.920476403496891749 Vol: 30009.982494113173743 PE: -559038.299075421  Pxx: 0.955373073547026 Pyy: -0.00754532041415547 Pzz: 6.02718554299959 
lz: 74.062358315979594181 Vol: 30042.715799716024776 PE: -559037.694681037  Pxx: 0.94927769706728 Pyy: 0.00410853474933791 Pzz: 6.26511944042633 
lz: 74.20424022846239609 Vol: 30083.386179142136825 PE: -559040.680326057  Pxx: 1.02347946600822 Pyy: 0.00323245889116164 Pzz: 6.19844770900429 
lz: 74.346122140945098522 Vol: 30165.441148060086562 PE: -559038.966099599  Pxx: 1.13634680227188 Pyy: 0.00299515615527917 Pzz: 6.58206690266573 
lz: 74.488004053427800955 Vol: 30133.319112411973038 PE: -559037.03761019  Pxx: 1.13722927089546 Pyy: 0.00444823525993825 Pzz: 6.71930767645257 
lz: 74.629885965910489176 Vol: 30233.506027024675859 PE: -559033.85358677  Pxx: 1.21492615829132 Pyy: -0.00125407158487531 Pzz: 7.06230047488908 
lz: 74.771767878393191609 Vol: 30151.623472772345849 PE: -559032.578666044  Pxx: 1.31657126187992 Pyy: -0.0115884738996764 Pzz: 7.29202296349741 
lz: 74.913649790875993517 Vol: 30240.763732009192609 PE: -559030.096927022  Pxx: 1.40923672783953 Pyy: 0.00149968736447475 Pzz: 7.56564368892658 
lz: 75.05553170335869595 Vol: 30285.648208606500702 PE: -559028.069204526  Pxx: 1.40454386090396 Pyy: 0.000907516402560694 Pzz: 7.89237888314448 
lz: 75.197413615841398382 Vol: 30314.559707025986427 PE: -559025.618489405  Pxx: 1.42744994909528 Pyy: -0.0034962722577702 Pzz: 8.12757299447315 
lz: 75.339295528324100815 Vol: 30325.185000087345543 PE: -559024.437069297  Pxx: 1.5451668715241 Pyy: -0.00412821161231448 Pzz: 8.19962049291388 
lz: 75.481177440806789036 Vol: 30351.071116712239018 PE: -559022.035962728  Pxx: 1.53646155520786 Pyy: -0.00228070859639071 Pzz: 8.42971067939339 
lz: 75.623059353289590945 Vol: 30429.024588355860033 PE: -559022.281635117  Pxx: 1.60055686695309 Pyy: -0.000142231297533368 Pzz: 8.64496927231581 
lz: 75.764941265772293377 Vol: 30447.257271962374944 PE: -559027.160744958  Pxx: 1.62017821823188 Pyy: -0.00683099027981245 Pzz: 8.65221100527668 
lz: 75.90682317825499581 Vol: 30534.295714989835687 PE: -559024.150464208  Pxx: 1.73734462735524 Pyy: -0.0115922704142697 Pzz: 8.8718749123554 
lz: 76.048705090737698242 Vol: 30534.001372468897898 PE: -559022.593288711  Pxx: 1.73684829080787 Pyy: 0.00152306188572422 Pzz: 8.98992553950893 
lz: 76.190587003220400675 Vol: 30634.965376258271135 PE: -559020.855738258  Pxx: 1.60139191795356 Pyy: 0.000437740836930125 Pzz: 8.96418088384195 
lz: 76.332468915703103107 Vol: 30709.422857880992524 PE: -559024.116212053  Pxx: 1.49595833696019 Pyy: 0.00318498908055215 Pzz: 8.74127928605276 
lz: 76.474350828185890805 Vol: 30737.957054536596843 PE: -559022.370780466  Pxx: 1.60455861495321 Pyy: 0.00907901222219918 Pzz: 8.83709426946469 
lz: 76.616232740668593237 Vol: 30810.972307829077181 PE: -559019.615343328  Pxx: 1.59218107313352 Pyy: 0.00122174644411383 Pzz: 8.96171531772056 
lz: 76.75811465315129567 Vol: 30853.617000269638083 PE: -559018.039499408  Pxx: 1.67077782247161 Pyy: -0.00321313034848273 Pzz: 9.3255235463555 
lz: 76.899996565633998102 Vol: 30841.639616114738601 PE: -559020.768338219  Pxx: 1.54700438435754 Pyy: -0.00654824501721254 Pzz: 8.85367810656135 
lz: 77.041878478116700535 Vol: 30888.305332178646495 PE: -559021.318266742  Pxx: 1.54262761738022 Pyy: 0.00388569750560375 Pzz: 8.8950560883941 
lz: 77.183760390599502443 Vol: 30985.264287325804617 PE: -559017.024733557  Pxx: 1.63235702764793 Pyy: 0.00470494074122238 Pzz: 9.24681116430412 
lz: 77.325642303082190665 Vol: 30951.495156504817714 PE: -559020.526600139  Pxx: 1.6932831959156 Pyy: -0.00839647422952393 Pzz: 9.12335846948113 
lz: 77.467524215564893098 Vol: 31091.346496379403106 PE: -559020.449422399  Pxx: 1.62415300878251 Pyy: -0.00448821386306995 Pzz: 8.98367449368344 
