(written by ASE)

50 atoms
2 atom types

0.0             12.50819765  xlo xhi
0.0      10.832416920456819  ylo yhi
0.0                      20  zlo zhi
    -6.2540988249999963                       0                       0  xy xz yz

Atoms # atomic

     1   1 -1.2508197297083878e-08      1.4443222632825203      10.000000000000002
     2   2                       0                       0      10.000000000000002
     3   1     -1.2508197775081966      3.6108056473738839      10.000000000000002
     4   2     -1.2508197649999993      2.1664833840913635      10.000000000000002
     5   1     -2.5016395425081956      5.7772890314652479      10.000000000000002
     6   2     -2.5016395299999985      4.3329667681827271      10.000000000000002
     7   1     -3.7524593075081949      7.9437724155566105      10.000000000000002
     8   2     -3.7524592949999978      6.4994501522740906      10.000000000000002
     9   1     -5.0032790725081941      10.110255799647975      10.000000000000002
    10   2      -5.003279059999997      8.6659335363654542      10.000000000000002
    11   1      2.5016395174918027      1.4443222632825203      10.000000000000002
    12   2      2.5016395299999998  1.8704167694967918e-17      10.000000000000002
    13   1      1.2508197524918032      3.6108056473738839      10.000000000000002
    14   2      1.2508197650000006      2.1664833840913635      10.000000000000002
    15   1 -1.2508195964816248e-08      5.7772890314652479      10.000000000000002
    16   2  1.3322676295501878e-15      4.3329667681827271      10.000000000000002
    17   1     -1.2508197775081953      7.9437724155566105      10.000000000000002
    18   2     -1.2508197649999979      6.4994501522740906      10.000000000000002
    19   1     -2.5016395425081943      10.110255799647975      10.000000000000002
    20   2     -2.5016395299999972      8.6659335363654542      10.000000000000002
    21   1      5.0032790474918025      1.4443222632825203      10.000000000000002
    22   2      5.0032790599999997  3.7408335389935836e-17      10.000000000000002
    23   1      3.7524592824918033      3.6108056473738839      10.000000000000002
    24   2      3.7524592950000004      2.1664833840913635      10.000000000000002
    25   1       2.501639517491804      5.7772890314652479      10.000000000000002
    26   2      2.5016395300000012      4.3329667681827271      10.000000000000002
    27   1      1.2508197524918045      7.9437724155566105      10.000000000000002
    28   2      1.2508197650000019      6.4994501522740906      10.000000000000002
    29   1 -1.2508194632548618e-08      10.110255799647975      10.000000000000002
    30   2  2.6645352591003757e-15      8.6659335363654542      10.000000000000002
    31   1      7.5049185774918019      1.4443222632825203      10.000000000000002
    32   2      7.5049185899999991  5.6112503084903747e-17      10.000000000000002
    33   1      6.2540988124918027      3.6108056473738839      10.000000000000002
    34   2      6.2540988249999998      2.1664833840913635      10.000000000000002
    35   1      5.0032790474918034      5.7772890314652479      10.000000000000002
    36   2      5.0032790600000006      4.3329667681827271      10.000000000000002
    37   1      3.7524592824918042      7.9437724155566105      10.000000000000002
    38   2      3.7524592950000013      6.4994501522740906      10.000000000000002
    39   1      2.5016395174918049      10.110255799647975      10.000000000000002
    40   2      2.5016395300000021      8.6659335363654542      10.000000000000002
    41   1      10.006558107491802      1.4443222632825203      10.000000000000002
    42   2      10.006558119999999  7.4816670779871671e-17      10.000000000000002
    43   1      8.7557383424918029      3.6108056473738839      10.000000000000002
    44   2      8.7557383550000001      2.1664833840913635      10.000000000000002
    45   1      7.5049185774918037      5.7772890314652479      10.000000000000002
    46   2      7.5049185900000008      4.3329667681827271      10.000000000000002
    47   1      6.2540988124918044      7.9437724155566105      10.000000000000002
    48   2      6.2540988250000016      6.4994501522740906      10.000000000000002
    49   1      5.0032790474918052      10.110255799647975      10.000000000000002
    50   2      5.0032790600000023      8.6659335363654542      10.000000000000002
